Compound,SMILES,Category,0.4,0.3,0.5,0.45,0.48,1.1,0.7
9324047,CCOC(=O)c1cnc2ccc(Cl)cc2c1N1CCOCC1,Fluorescent,225,131,243,265,246.0,1.0,1
9313287,CCOc1ccc(NC(=O)C2CCCN2C(=O)c2ccc(F)cc2)cc1,Fluorescent,118,368,30,72,54.0,1.0,1
9321947,Cc1cccc2c1ccn2CC(=O)Nc1nnc(C2CC2)s1,Hit,206,200,108,103,114.0,1.0,1
9320540,O=C(Nc1ccccc1)C1CCCN(C(=O)c2ccc(F)cc2)C1,Fluorescent,200,1098,30,94,54.0,1.0,1
9320201,COCc1nc2ncc3c(=O)n(-c4ccc(C(C)C)cc4)ccc3n2n1,Fluorescent,65,115,31,41,33.0,1.0,1
9323655,Cc1cc(N2CCCCC2)nc(NCCNS(=O)(=O)c2ccc(F)c(F)c2)n1,Fluorescent,17,52,24,18,38.0,1.0,1
9320660,CCOC(=O)N1CCN(C(=O)c2ccc(-n3cccc3)cc2)CC1,Questionable,793,1097,246,327,307.0,1.0,2
9321558,COc1ccc(CNC(=O)Cn2nc(-c3ccc(Cl)cc3)ccc2=O)cc1,Questionable,1,1,4,3,4.0,1.0,1
9325084,Cc1nc(N(C)C)cc(N2CCN(C(=O)c3ccccc3F)CC2)n1,Fluorescent,12,21,5,10,7.0,1.0,1
9316140,O=C1CN(C(=O)CCn2ccc3ccc(OCc4ccccc4)cc32)CCN1,Hit,287,1096,291,195,127.0,1.0,1
9314107,CC(C)C(=O)N1CCCCCC1c1nn(C)cc1Cl,Fluorescent,792,1095,479,630,538.0,1.0,1
9314319,COc1ccc(-c2ccc(=O)n(CC(=O)Nc3cc(OC)cc(OC)c3)n2)cc1,Fluorescent,1,6,4,3,4.0,1.0,1
9322433,O=C(NCc1ccco1)c1ccccc1-n1cnc2ccccc2c1=O,Fluorescent,365,1094,116,246,145.0,1.0,1
9315248,O=C(Cn1nc(-c2ccccc2Cl)ccc1=O)Nc1ccncc1,Fluorescent,1,6,4,3,4.0,1.0,1
9313207,O=C(Cc1ccc2c(c1)OCCCO2)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,Fluorescent,427,1093,138,201,128.0,1.0,1
9323189,COc1ccccc1N1CCN(C(=O)Cc2csc(NS(C)(=O)=O)n2)CC1,Hit,791,1092,478,629,537.0,1.0,1
9321510,Cn1ccc2c(NC(=O)CCCn3cnc4ccccc4c3=O)cccc21,Fluorescent,52,1091,40,64,51.0,1.0,1
9321389,COC(=O)c1ccc(NC(=O)Cn2nc(-c3ccc(F)cc3)ccc2=O)cc1,Fluorescent,1,6,4,3,4.0,1.0,1
9325109,CC(Oc1ccc(F)cc1)C(=O)N(C)C1CCCCC1O,Questionable,111,1090,76,409,79.0,1.0,7
9312885,CC(Oc1cccc(Cl)c1)C(=O)Nc1cccc(C(N)=O)c1,Fluorescent,20,68,27,25,25.0,1.0,2
9314714,COc1ccc(NS(=O)(=O)c2ccc(-n3cccn3)cc2)cc1,Questionable,426,379,2,203,2.0,1.0,3
9317534,COc1ccccc1CNC(=O)Cn1nc(-c2ccc(SC)cc2)ccc1=O,Fluorescent,1,1,4,3,4.0,1.0,1
9320059,O=S(=O)(c1cccc(F)c1)N1CCN(c2ccnc(N3CCOCC3)n2)CC1,Fluorescent,17,52,24,14,14.0,1.0,1
9321411,CSc1ccc(S(=O)(=O)NCC2CCCCC2)cc1C(=O)N1CCOCC1,Fluorescent,286,172,3,4,3.0,1.0,1
9320759,CC(NC(=O)c1cccnc1)c1nc(-c2ccccc2)no1,Fluorescent,77,1089,21,13,17.0,1.0,1
9325125,COC(=O)c1ccc(NC(=O)Cn2nc(-c3ccccc3F)ccc2=O)cc1,Fluorescent,1,6,4,3,4.0,1.0,1
9310768,O=C(Cn1nc(N2CCOCC2)ccc1=O)N1CCN(c2ccc(Cl)cc2)CC1,Fluorescent,410,1088,119,138,131.0,1.0,1
9313764,COc1ccc(S(=O)(=O)NCc2ccccn2)cc1C(=O)N1CCOCC1,Fluorescent,46,187,3,117,3.0,1.0,1
9317941,O=C(c1cccs1)N1CCN(c2ncnc3c2oc2ccccc23)CC1,Fluorescent,163,1087,1,220,199.0,1.0,1
9322635,COc1ccccc1CNC(=O)CCc1nnc2ccc(-n3nc(C)cc3C)nn12,Questionable,7,1086,1,202,1.0,1.0,1
9323092,COc1cccc(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)c1,Fluorescent,52,1085,40,64,51.0,1.0,1
9324479,CC(C)(C)NC(=O)C1CCCN(S(=O)(=O)Cc2ccc(Cl)cc2)C1,Fluorescent,37,199,38,42,69.0,1.0,5
9320781,Cc1noc(-c2cccc(NC(=O)C3CC(=O)N(Cc4ccccc4)C3)c2)n1,Fluorescent,231,1084,47,96,302.0,1.0,1
9324855,O=C(Cn1nc(-c2ccccc2F)ccc1=O)Nc1nc2c(s1)CCC2,Fluorescent,5,1083,1,36,4.0,1.0,1
9321590,NC(=O)c1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,Fluorescent,24,57,2,16,2.0,1.0,3
9325128,COCCNc1cc(C)nc2c(-c3ccccc3)c(C(F)(F)F)nn12,Fluorescent,54,32,1,15,1.0,1.0,1
9317946,CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)NCc1ccncc1,Questionable,22,180,3,29,3.0,1.0,1
9322648,Cc1nnc(NC(=O)C2(n3cnnn3)CCCCC2)s1,Fluorescent,790,1082,198,251,205.0,1.0,1
9321532,COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)NCc2cccnc2)n1,Fluorescent,1,1,4,3,4.0,1.0,1
9315412,O=C(c1ccccc1Cl)N1CCN(c2cc(N3CCCC3)ncn2)CC1,Fluorescent,12,30,5,10,7.0,1.0,1
9316257,O=C(CNC(=O)N1CCc2c([nH]c3ccccc23)C1)N1CCN(c2ccccc2)CC1,Hit,285,204,1,253,1.0,1.0,1
9313928,Cc1cccc(CS(=O)(=O)N2CCC(C(=O)N(C)C3CCCCC3O)CC2)c1,Fluorescent,37,206,59,71,69.0,1.0,1
9317489,COc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)cc1,Fluorescent,50,331,47,37,44.0,1.0,2
9318307,Cc1cccc(CS(=O)(=O)N2CCC(C(=O)N3CCOCC3)CC2)c1,Questionable,37,48,59,71,69.0,1.0,6
9324491,O=C(Cn1nc(-c2ccccc2)ccc1=O)N1CCc2ccccc2C1,Fluorescent,1,1,4,3,4.0,1.0,1
9321538,COc1ccc(CC(=O)Nc2ccc3nc(C)[nH]c3c2)cc1OC,Fluorescent,425,378,340,408,363.0,1.0,1
9321276,COc1ccc(CNC(=O)Cn2nc(-c3ccccc3Cl)ccc2=O)cc1OC,Fluorescent,1,1,4,3,4.0,1.0,1
9321159,CCN(CC)C(=O)N1CCC(C(=O)Nc2ccc(OC)cc2)CC1,Fluorescent,50,363,70,81,47.0,1.0,2
9316383,CC(CNC(=O)C1CCN(S(=O)(=O)N(C)C)CC1)c1ccccc1,Fluorescent,424,1081,133,163,91.0,1.0,16
9311602,Cc1noc(C)c1S(=O)(=O)N1CCN(c2cc(N3CCCC3)ncn2)CC1,Questionable,789,1080,101,172,130.0,1.0,1
9314415,CC(C)NS(=O)(=O)c1ccc(NC(=O)C(C)(C)C)cc1,Questionable,30,83,13,62,20.0,1.0,3
9324331,COc1ccc(S(=O)(=O)N2CCN(c3cc(-n4ccnc4)ncn3)CC2)c(C)c1C,Fluorescent,59,119,11,14,14.0,1.0,1
9321185,CCCOc1cc(S(=O)(=O)NCCO)ccc1Cl,Fluorescent,47,42,19,44,30.0,1.0,3
9324731,CC(Oc1ccc(F)cc1)C(=O)Nc1ccccc1C(N)=O,Fluorescent,29,157,27,25,25.0,1.0,1
9322306,O=C(CNC(=O)N1CCc2c([nH]c3ccc(Cl)cc23)C1)N1CCCC1,Fluorescent,285,204,1,253,1.0,1.0,1
9323099,O=C(CCN1Cc2ccccc2C1=O)Nc1ccc2[nH]ccc2c1,Questionable,788,1079,147,318,206.0,1.0,1
9323952,CCS(=O)(=O)N1CCC(C(=O)NC(c2ccccc2)C(C)C)CC1,Fluorescent,78,122,38,42,43.0,1.0,5
9321076,CCC(=O)Nc1nnc(S(=O)(=O)N2CCC(C)CC2)s1,Fluorescent,423,377,339,407,362.0,1.0,1
9321186,Cc1cc(Cl)ccc1OCC(=O)Nc1cccc(C(N)=O)c1,Fluorescent,20,68,27,34,25.0,1.0,2
9321640,COc1ccc(CNC(=O)c2cccc(C)c2)cc1OC,Questionable,144,1078,37,134,88.0,1.0,2
9314002,O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccc(O)cc2)on1,Hit,28,50,25,27,28.0,1.0,1
9322276,O=C(Cn1nc(-c2ccc(F)cc2)ccc1=O)NCc1ccccn1,Hit,1,1,4,3,4.0,1.0,1
9318127,O=C(CCn1ccc2c(Br)cccc21)NC1C=CS(=O)(=O)C1,Hit,787,1077,477,628,536.0,1.0,1
9314770,Cc1nn(C)c2c1C(c1ccc(OC3CCCC3)cc1)CC(=O)N2,Hit,7,3,1,22,1.0,1.0,1
9318423,CC(C)C(NC(=O)C1CCCN(S(=O)(=O)N(C)C)C1)C(C)C,Questionable,148,205,137,137,152.0,1.0,5
9323598,CC(C)n1ncc2c1NC(=O)CC2c1ccccc1Cl,Fluorescent,21,3,45,22,31.0,1.0,1
9320626,COc1cccc(-c2ccc(=O)n(CC(=O)NCc3ccccc3)n2)c1,Questionable,1,1,4,3,4.0,1.0,1
9320482,CN(C)C(=O)c1cccc(NC(=O)COc2ccccc2Cl)c1,Fluorescent,20,68,27,34,25.0,1.0,2
9321871,CN(C)S(=O)(=O)N1CCCC(C(=O)NC2(C)CCCCC2)C1,Fluorescent,148,205,137,137,152.0,1.0,5
9314975,Cc1ccc(NC(=O)N2CCN(c3cc(N4CCOCC4)ncn3)CC2)cc1F,Questionable,63,125,46,52,53.0,1.0,1
9316408,CSc1ccc(-c2ccc(=O)n(CC(=O)Nc3nnc(C4CC4)s3)n2)cc1,Fluorescent,5,69,4,3,4.0,1.0,1
9314435,Cn1ncc(C(=O)NC2CCCCCC2)c1-n1cccc1,Questionable,422,371,289,404,301.0,1.0,1
9318506,COc1ccc2c(ccn2CCC(=O)Nc2nnc(C3CCCO3)s2)c1,Fluorescent,117,1076,108,103,114.0,1.0,1
9318801,Cn1c(C(=O)N2CCN(C(=O)c3cccc(Cl)c3)CC2)cc2ccccc21,Questionable,205,203,138,201,128.0,1.0,1
9322734,CCNc1cc(C)nc(NCCNC(=O)c2ccc(C)c(C)c2)n1,Fluorescent,94,67,35,162,129.0,1.0,1
9319059,O=C(CNC(=O)N1CCc2c([nH]c3ccc(Cl)cc23)C1)NC1CCCC1,Fluorescent,285,204,1,253,1.0,1.0,1
9323283,CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)NCC(C)O,Fluorescent,22,73,3,4,3.0,1.0,1
9323519,O=C(Cn1ccc2ccc(F)cc21)N1CCN(C(=O)C2COc3ccccc3O2)CC1,Fluorescent,288,1075,43,160,59.0,1.0,1
9324041,O=C(c1ccncc1)N1CCN(C(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)CC1,Fluorescent,45,1074,6,47,5.0,1.0,1
9320524,Cc1cccc(S(=O)(=O)NCCNc2cc(N(C)C)nc(C)n2)c1,Questionable,147,33,24,18,84.0,1.0,3
9321197,COc1cccc(-c2ccc(=O)n(CC(=O)N3CCN(c4ccc(F)cc4)CC3)n2)c1,Fluorescent,1,5,4,3,4.0,1.0,1
9331613,CCOC(=O)N1CCN(C(=O)Cn2ccc3ccccc32)CC1,Questionable,284,1073,43,69,59.0,1.0,14
9324596,COc1ccc(N2CCN(C(=O)c3cc4ccccc4n3C)CC2)cc1,Fluorescent,205,203,43,201,128.0,1.0,1
9329530,COc1ccc(N2CCN(C(=O)c3cc(C(C)C)nc4onc(C)c34)CC2)cc1,Fluorescent,283,376,1,317,1.0,1.0,1
9325244,CC1CCCN(c2ccc(C(C)NC(=O)C3CCCN(S(C)(=O)=O)C3)cc2)C1,Fluorescent,72,114,38,42,43.0,1.0,1
9327815,O=C(NCc1cccc(F)c1)c1cccc(S(=O)(=O)N2CCCC2)c1,Fluorescent,4,28,3,4,3.0,1.0,1
9336725,CN1CCN(c2cc(N3CCN(S(=O)(=O)c4cc(F)ccc4F)CC3)ncn2)CC1,Fluorescent,17,33,24,14,14.0,1.0,1
9332755,CC1CCN(c2ccc(=O)n(CC(=O)Nc3nnc(Cc4ccccc4)s3)n2)CC1,Questionable,786,1072,119,138,131.0,1.0,1
9335594,O=C(Cn1nc(-c2cccs2)ccc1=O)N1CCN(c2ccccc2)CC1,Questionable,13,5,4,3,4.0,1.0,1
9338285,Cc1ccc(OCC(C)NC(=O)C2CCCN(S(=O)(=O)N(C)C)C2)cc1C,Questionable,148,1071,84,137,152.0,1.0,1
9337169,Cc1ccc(S(=O)(=O)CC(C)N2CCC(C)CC2)cc1,Hit,785,1070,254,343,258.0,1.0,47
9330246,CCc1nnc2ccc(N3CCN(c4ccc(OC)cc4)CC3)nn12,Questionable,97,374,118,118,115.0,1.0,1
9328267,O=C1CC(c2cccc(O)c2)c2cnn(C3CCCC3)c2N1,Fluorescent,21,3,1,22,31.0,1.0,1
9328955,Cc1ccc(-n2ccc3c(nnc4nc(C(F)(F)F)nn43)c2=O)cc1,Fluorescent,76,31,1,41,33.0,1.0,1
9325530,CC(=O)N(Cc1ccccc1)c1nc(C)c(C(=O)NCc2ccccn2)s1,Questionable,234,1069,211,214,218.0,1.0,1
9325902,O=C(Cn1ccc2ccccc21)N1CCC(c2noc3cc(F)ccc23)CC1,Fluorescent,784,1068,338,627,535.0,1.0,1
9328194,O=C(Cn1nc(-c2ccc(Cl)cc2)ccc1=O)N1CCOCC1,Questionable,1,1,4,3,4.0,1.0,1
9327763,CSc1nc2nnc3c(=O)n(-c4cccc(Cl)c4C)ccc3n2n1,Questionable,65,31,1,41,1.0,1.0,1
9338193,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CC2CCN(C)CC2)cc1,Questionable,30,37,6,8,5.0,1.0,3
9331029,COCc1nnc(NC(=O)CCn2ccc3ccc(F)cc32)s1,Fluorescent,117,200,121,103,114.0,1.0,1
9337582,O=C(Cn1nc(-c2ccccc2)ccc1=O)Nc1cccc(Cl)c1,Fluorescent,1,6,4,3,4.0,1.0,1
9338423,O=C(NCc1ccc(F)cc1)c1ccc(N2CCOCC2)cc1,Fluorescent,783,1067,290,331,312.0,1.0,2
9335444,O=C(COc1ccc(Cl)cc1)N1CCOC12CCCCC2,Questionable,782,1066,476,626,534.0,1.0,1
9331983,Cc1nc2nnc3c(=O)n(-c4ccc(C(C)C)cc4)ccc3n2n1,Fluorescent,76,31,31,41,33.0,1.0,1
9333466,Cc1ccn(-c2cc(NCCNC(=O)C3CCCCC3)ncn2)n1,Fluorescent,23,16,74,14,29.0,1.0,1
9334708,Cc1c(Cl)ccc(S(=O)(=O)NCC(C)O)c1Cl,Fluorescent,282,375,107,161,176.0,1.0,3
9335014,Cc1cc(Br)ccc1NC(=O)C1CCN(C(=O)N(C)C)CC1,Fluorescent,50,189,70,81,89.0,1.0,2
9335107,COc1ccc(NC(=O)C2CC(=O)N(c3ccccc3)C2)cn1,Fluorescent,15,7,6,8,5.0,1.0,1
9326307,COc1ccccc1OC(C)C(=O)Nc1cccc(C(N)=O)c1,Questionable,20,202,27,25,25.0,1.0,2
9326072,COc1ccc(C2CCCN2C(=O)c2cc(-c3ccc4c(c3)OCO4)on2)cc1,Fluorescent,28,49,25,27,28.0,1.0,1
9329479,Cc1nn(C)c2c1C(c1ccc(OCC(C)C)cc1)CC(=O)N2,Questionable,7,3,1,22,1.0,1.0,1
9337621,O=C(Cc1ccc(Cl)cc1)Nc1nnc(C2CCCO2)s1,Fluorescent,781,1065,108,103,114.0,1.0,1
9337500,COc1ccc(NC(=O)c2csc(NCc3ccco3)n2)c(OC)c1,Questionable,780,1064,286,314,298.0,1.0,1
9337728,Cc1nnc2ccc(N3CCN(c4ccc(F)cc4)CC3)nn12,Questionable,97,374,118,118,115.0,1.0,1
9335020,COc1cccc(NC(=O)N2CCN(c3cc(N4CCCC4)ncn3)CC2)c1,Fluorescent,63,125,5,52,53.0,1.0,1
9338972,CCOc1c(C)cc(S(=O)(=O)N2CCCC2)c(C)c1C,Fluorescent,22,104,3,40,15.0,1.0,1
9328563,CC1CCCN(c2ccc(CNC(=O)C3CCCN(S(=O)(=O)N(C)C)C3)cc2)C1,Fluorescent,146,97,38,42,43.0,1.0,1
9327459,CNC(=O)C1CCN(S(=O)(=O)Cc2ccc(Cl)cc2)CC1,Fluorescent,37,48,59,71,69.0,1.0,16
9332480,COc1ccc(CNC(=O)Cn2cc(C(C)=O)c3ccccc32)cc1,Fluorescent,207,201,73,102,87.0,1.0,1
9332653,O=C(CCn1ccc2ccccc21)Nc1nnc(C2CC2)s1,Fluorescent,117,200,121,103,114.0,1.0,1
9333760,O=C1CCCc2[nH]c(=O)c(C(=O)N3CCc4ccccc43)cc21,Questionable,135,66,1,1,1.0,1.0,1
9337328,COc1ccc(NC(=O)c2cc(C(C)C)nc3c2c(C)nn3C)cc1,Fluorescent,95,46,77,115,150.0,1.0,1
9334211,CSc1nc2nnc3c(=O)n(-c4cc(C)ccc4C)ccc3n2n1,Fluorescent,65,31,1,41,33.0,1.0,1
9338448,O=C(Cn1nc(-c2ccccc2)ccc1=O)N1CCSCC1,Fluorescent,1,1,4,3,4.0,1.0,1
9335272,COc1ccc(-c2ccc(=O)n(Cc3ccc(F)cc3)n2)cc1,Fluorescent,779,1063,29,3,4.0,1.0,1
9330626,O=C(NCc1ccncc1)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,Questionable,45,36,6,24,37.0,1.0,1
9332490,COc1ccc(S(=O)(=O)N2CCCC2)cc1NC(=O)Cc1cccs1,Questionable,34,105,34,20,42.0,1.0,1
9336922,O=S(=O)(Nc1cccc(Cn2ccnc2)c1)c1cccs1,Fluorescent,68,1062,54,65,50.0,1.0,4
9333761,CCS(=O)(=O)N1CCN(c2cc(-n3cnc(C)c3C)ncn2)CC1,Fluorescent,18,109,15,17,14.0,1.0,1
9334733,COc1ccc(S(=O)(=O)N2CCCCC2)cc1CCC(=O)NCC1CCCO1,Fluorescent,42,328,3,40,3.0,1.0,1
9334694,COc1cccc(C2CC(C(=O)N3CCC(C)CC3)N(C)S(=O)(=O)N2)c1,Fluorescent,778,1061,475,625,533.0,1.0,1
9338574,CC(C)CCN1C(=O)c2ccc(C(=O)NCc3ccccn3)cc2C1=O,Fluorescent,777,1060,147,184,187.0,1.0,1
9330108,CC1Cc2ccccc2N1C(=O)c1cc2c([nH]c1=O)CCCC2=O,Fluorescent,135,66,1,1,1.0,1.0,1
9330641,Cc1cccc(NC(=O)N2CCN(c3cc(N4CCOCC4)ncn3)CC2)c1,Questionable,63,125,46,52,53.0,1.0,1
9332498,CN(CC#CCC(O)(c1ccccc1)C1CCCC1)CCO,Fluorescent,776,1059,474,624,532.0,1.0,56
9336943,O=C1CC(c2cccs2)Cc2[nH]c(=O)c(C(=O)NCc3ccco3)cc21,Fluorescent,135,66,1,1,1.0,1.0,1
9334768,Cc1ccn(-c2ccc(N3CCN(S(=O)(=O)c4cc(F)ccc4F)CC3)nn2)n1,Fluorescent,61,362,60,14,14.0,1.0,1
9337381,COc1cc2ncn(CCC(=O)NC(C)C)c(=O)c2cc1OC,Fluorescent,52,1058,40,64,51.0,1.0,1
9334940,O=C(NCCO)c1cc(-c2ccc(Cl)cc2)nn1-c1ccccc1,Fluorescent,775,1057,473,623,531.0,1.0,1
9338121,O=C(CC1(O)C(=O)Nc2ccc(Cl)cc21)c1ccncc1,Fluorescent,340,277,200,406,361.0,1.0,1
9338258,COCc1nn2c(-c3ccncc3)ccnc2c1-c1ccc(F)cc1,Fluorescent,75,373,53,15,39.0,1.0,1
9335212,Cc1nnc2ccc(N3CCCC(C(=O)Nc4ccc(F)c(Cl)c4)C3)nn12,Questionable,97,116,118,118,115.0,1.0,1
9338998,O=C(C1CCN(c2ccc3nncn3n2)CC1)N1CCN(c2cccc(Cl)c2)CC1,Fluorescent,97,1056,118,118,115.0,1.0,1
9325454,CCOc1cccc(C2CC(=O)Nc3c2cnn3C(C)C)c1,Questionable,21,3,1,22,31.0,1.0,1
9327599,CC1CCCN(c2ccc(CNC(=O)C3CCN(S(=O)(=O)N(C)C)CC3)cc2)C1,Fluorescent,80,97,38,82,43.0,1.0,2
9330549,CCC(NC(=O)C1CCCN(S(=O)(=O)N(C)C)C1)c1ccc(C)cc1C,Fluorescent,78,1055,38,42,43.0,1.0,1
9327894,O=C(Cn1ccc2ccc(F)cc21)Nc1ccc2c(c1)OCCCO2,Fluorescent,62,372,40,160,51.0,1.0,1
9331245,O=C(c1ccco1)N1CCC(c2nnc3ccccn23)CC1,Questionable,774,1054,337,405,360.0,1.0,1
9332849,COc1ccc(C(=O)N2CCN(c3cc(N4CCCCC4)ncn3)CC2)cc1OC,Fluorescent,12,113,5,10,7.0,1.0,1
9336685,Cc1ncn(-c2cc(N3CCN(C(=O)c4ccc(F)cc4Cl)CC3)ncn2)c1C,Fluorescent,18,22,15,17,14.0,1.0,1
9334015,Cc1nc(N(C)C)cc(N2CCN(C(=O)c3cnccn3)CC2)n1,Fluorescent,278,356,5,10,7.0,1.0,1
9334244,O=C(Nc1nc(-c2ccccn2)cs1)c1ccccn1,Fluorescent,773,1053,472,622,530.0,1.0,1
9338592,Cn1ncc(C(=O)NCc2ccccc2Cl)c1-n1cccc1,Fluorescent,422,371,289,404,301.0,1.0,1
9335365,O=C(NCc1ccc(F)cc1)C1CCN(S(=O)(=O)c2cccs2)CC1,Fluorescent,421,1052,18,316,300.0,1.0,1
9338613,COc1ccccc1NC(=O)Cn1nc(-c2ccc(OC)c(OC)c2)ccc1=O,Questionable,1,6,4,3,4.0,1.0,1
9260657,O=C(NCCCn1ccnc1)c1cc(-c2cccc(O)c2)on1,Fluorescent,28,370,25,27,28.0,1.0,1
9258563,Cc1cccc(NC(=O)Cn2nc(-c3ccco3)ccc2=O)c1C,Questionable,13,369,4,35,4.0,1.0,1
9288798,Cc1nc(N2CCN(C(=O)Cc3ccc(F)cc3)CC2)cc(-n2cccn2)n1,Questionable,23,16,15,14,29.0,1.0,1
9344402,CC(C)(C)NC(=O)C1CCCN(S(=O)(=O)Cc2cccc(Cl)c2)C1,Questionable,37,199,38,42,69.0,1.0,1
9277226,O=C(CCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(c2ccccc2F)CC1,Questionable,52,129,40,64,51.0,1.0,1
9342622,CCc1ccc(-n2ccc3c(nnc4nc(C)nn43)c2=O)cc1,Fluorescent,76,31,31,41,33.0,1.0,1
9280174,O=C(Nc1c(F)cccc1F)C1CCCN1C(=O)c1ccccc1F,Fluorescent,96,368,30,72,54.0,1.0,1
9218522,CCN(CC)C(=O)c1ccc(OCc2csc(C)n2)c(OC)c1,Fluorescent,772,1051,5,621,48.0,1.0,1
9215991,CCOc1ccccc1Oc1cncnc1-c1ccc(OC)cc1O,Fluorescent,771,1050,471,620,529.0,1.0,1
9248215,CC(NC(=O)c1ccc(F)cc1)C(=O)Nc1ccccc1F,Questionable,96,112,30,72,54.0,1.0,2
9287894,COc1ccc(-c2ccc(=O)n(CC(=O)N3CCOC(c4ccccc4)C3)n2)cc1,Fluorescent,1,47,4,3,4.0,1.0,1
9274561,CCc1nn2c(ncc3c(=O)n(CCCO)ccc32)c1-c1ccc(Cl)cc1,Fluorescent,44,17,1,15,1.0,1.0,1
9250433,COc1ccc2[nH]cc(CCNC(=O)c3ccccc3OC)c2c1,Fluorescent,391,334,199,302,241.0,1.0,1
9287914,CCC(C)c1ccc(NC(=O)C2CCCN(C(=O)N(C)C)C2)cc1,Questionable,770,1049,70,315,89.0,1.0,2
9034237,Cc1ccc2cc(S(=O)(=O)NCc3cccnc3)ccc2c1,Fluorescent,420,367,42,239,41.0,1.0,4
9262602,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)N1CCN(C/C=C/c2ccccc2)CC1,Fluorescent,204,366,40,64,51.0,1.0,1
9280812,NC(=O)COc1cccc(C2CC(=O)Nc3c2ncn3-c2ccc(F)cc2)c1,Hit,7,198,1,1,1.0,1.0,1
9283566,COc1ccc(Cn2ccc3c(nnc4c(-c5ccccc5)cnn43)c2=O)cc1OC,Questionable,44,17,1,15,1.0,1.0,1
9268903,COc1cccc(N2Cc3nn(CC(=O)N4CCCC4)c(=O)n3C2=O)c1,Fluorescent,769,1048,1,1,1.0,1.0,1
9272037,O=C(NCCN1CCOCC1)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,Questionable,4,197,3,4,3.0,1.0,1
9340151,Cc1ccn(-c2cc(N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)ncn2)n1,Questionable,23,16,24,14,14.0,1.0,1
9344292,Cc1ccc(C2CC(=O)Nc3c2cnn3C(C)C)cc1C,Questionable,21,3,45,22,31.0,1.0,1
9060396,CS(=O)(=O)N(CC(=O)Nc1cccnc1)c1ccc(F)c(F)c1,Fluorescent,9,18,9,23,6.0,1.0,1
9205006,COc1cc(NC(=O)N2CCN(c3cc(-n4ccnc4)ncn3)CC2)cc(OC)c1,Fluorescent,63,109,15,17,14.0,1.0,1
9267142,O=C(CC1C(=O)N(CCN2CCOCC2)c2nc3ccccc3n21)Nc1ccccc1,Fluorescent,300,365,1,1,1.0,1.0,1
9278338,Cc1nc(NCCNC(=O)c2c(F)cccc2Cl)cc(N(C)C)n1,Fluorescent,12,30,15,10,7.0,1.0,1
9288076,Cc1nc(N(C)C)cc(N2CCN(C(=O)C(C)Oc3ccccc3)CC2)n1,Fluorescent,93,1047,46,70,7.0,1.0,1
9341337,Cc1cc(C(=O)NCc2ccc(F)cc2)c2c(C)nn(C)c2n1,Questionable,95,46,77,115,150.0,1.0,1
9260039,NC(=O)C1CCCN1C(=O)Cn1ccc2ccc(Cl)cc21,Fluorescent,768,1046,43,198,59.0,1.0,1
9223669,CCNc1cc(C)nc(NCCNS(=O)(=O)c2ccc(F)cc2)n1,Questionable,145,52,24,18,38.0,1.0,3
9233078,COc1ccc(N2CCN(C(=O)CCn3ccc4cc(OC)ccc43)CC2)cc1,Questionable,62,354,43,64,59.0,1.0,1
9275982,COc1ccc(CNC(=O)N2CC3(CCCCC3)CC2=O)cc1,Fluorescent,767,1045,470,619,528.0,1.0,2
9278632,O=c1cc(O)c2sc(SCc3ccc(Cl)cc3)nc2[nH]1,Fluorescent,419,364,336,403,359.0,1.0,1
9223778,O=C(c1cc(-n2cnnn2)ccc1Cl)N1CCN(c2ccccc2)CC1,Fluorescent,766,1044,22,257,248.0,1.0,1
9267358,Cc1nnc(NC(=O)C(C)NC(=O)c2cccs2)s1,Fluorescent,765,1043,132,300,171.0,1.0,1
9289638,CCCOc1ccc2cc(S(=O)(=O)N3CCCC3)ccc2c1,Fluorescent,418,1042,18,116,15.0,1.0,3
9344709,COc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1N1CCCC1=O,Questionable,34,1041,6,20,21.0,1.0,1
9285602,COc1ccc(-c2nnc3sc(Cn4nc(C)cc4C)nn23)cc1OC,Fluorescent,764,1040,168,193,197.0,1.0,1
9287679,O=C(c1cnn(-c2ccc(F)cc2)c1-n1cccc1)N1CCOCC1,Fluorescent,763,1039,144,618,264.0,1.0,1
9213234,Cc1nc(-n2cccc2)sc1C(=O)Nc1nccs1,Fluorescent,275,1038,284,311,294.0,1.0,1
7595424,CC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Questionable,48,1037,8,200,20.0,1.0,3
