Plate,Col,Row,Compound,SMILES
4,45,O,DMSO,
4,46,O,DMSO,
4,47,O,DMSO,
4,48,O,DMSO,
4,1,P,DMSO,
4,2,P,DMSO,
4,3,P,DMSO,
4,4,P,DMSO,
4,5,P,55793125,NC(=O)c1ccnc(-c2ccc(-n3cccn3)cc2)c1
4,6,P,28267181,CCO[C@H]1[C@H](NC(=O)c2cccnc2)c2ccccc2C12CCN(C(=O)c1cc(C)n(C)n1)CC2
4,7,P,12758350,COc1cccc(-c2nn(-c3ccccc3)cc2-c2nc3ncccc3[nH]2)c1
4,8,P,92706310,O=C(NCCc1ccncc1)c1cnn(-c2ncc3c(n2)-c2ccccc2CCC3)c1C1CC1
4,9,P,96616302,Cn1cnc2cc(C(=O)N3CCCC4(CCCO4)CC3)ccc21
4,10,P,53187776,COc1ccccc1C1CN(CCNC(=O)c2ccccc2Cl)Cc2ccccc2O1
4,11,P,53432315,Cc1ccccc1-n1cc(CN(C)C(=O)c2nc3ccccn3c2F)cn1
4,12,P,35052658,COc1ccccc1C1CN(Cc2c(O)cccc2OC)Cc2ccccc2O1
4,13,P,54852610,O=C(CCC1CCCN(c2ncnc3[nH]cnc23)C1)NCc1ccc(F)c(F)c1
4,14,P,18420123,CCC1(C2CCN(C(=O)c3cc(C)cc(C)c3)CC2)NC(=O)N(CCc2scnc2C)C1=O
4,15,P,31220008,CC(C)(C)NS(=O)(=O)c1ccc(-c2cccc(-n3cnnc3)c2)cc1
4,16,P,56834457,O=C(c1cnn2cccnc12)N1CCOc2ccc(C(O)C(c3ccccc3)c3ccccc3)cc2C1
4,17,P,26656184,O=C(c1cccc(Cn2cccn2)c1)N1CCCC2(CCCO2)CC1
4,18,P,10183448,Cc1cnc(N2CCCC(c3ccccc3)CC2)nc1-c1cnn(C)c1
4,19,P,25384066,Cc1cc(C(=O)N2CCc3[nH]c(-c4ccc(F)cc4F)nc3C2)cc(C)n1
4,20,P,29418372,CCCn1cc(-c2ccnc(NC3CCN(Cc4cccnc4)CC3)n2)c(C)n1
4,21,P,23044142,COc1cccc(-n2cc(CN(C)c3nc(C)cs3)cn2)c1
4,22,P,53831415,CCC(C)N(Cc1ccncc1)C(=O)c1cnc2ccccn2c1=O
4,23,P,70330678,O=C(c1ccc2oc(-c3cccc(F)c3)nc2c1)N1CCSCC1
4,24,P,10582348,COc1cc(NCc2nc3ccccc3c(=O)[nH]2)ncn1
4,25,P,36957912,O=C(c1cccc2cccnc12)N1CCc2c(ncnc2N2CCOCC2)C1
4,26,P,52584569,Cc1nc2c(c(=O)n1C)CN(C(=O)c1nc(N)nc3c1CCCC3)C2
4,27,P,85223175,CCN1CC2(CCN(C(=O)c3ccc(-n4cnnc4)cc3)CC2)CC1=O
4,28,P,95736564,Cc1nc(-c2cc(=O)[nH]c(=O)[nH]2)n(-c2cccc3cccnc23)n1
4,29,P,58639188,NCCCN1C(=O)CC[C@H]2CN(C(=O)c3sccc3Cl)CC[C@H]21
4,30,P,99096193,CCCn1cc(-c2ccnc(NC(C)c3csc(C)n3)n2)c(C)n1
4,31,P,80457472,CSCCCN1C(=O)CC[C@H]2CN(c3ncnc4[nH]ccc34)CC[C@H]21
4,32,P,41373066,CC(C)(C)c1cn(CC2CCCN(C(=O)c3cn4cccnc4n3)C2)nn1
4,33,P,88565933,CO[C@H]1C[C@@H](O)C12CCN(C(=O)c1cc(C)c(C)s1)CC2
4,34,P,44942418,CC1(C)CC(=O)C=C(C(=O)N2CCC(Cn3cc(C4CC4)nn3)CC2)O1
4,35,P,24627978,NCCN1C(=O)CC[C@H]2CN(C(=O)c3ccc4c(c3)OCO4)CC[C@H]21
4,36,P,84347117,COc1ccc(OC)c(Cn2cnc3cc(OC)c(OC)cc3c2=O)c1
4,37,P,73929258,CC1(C)CN(C(=O)c2cccc(N3CCCC3=O)c2)C[C@@]1(O)C1CC1
4,38,P,35754879,CCCCc1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)nc1
4,39,P,43899715,c1cc(-c2nc(C3CCOC3)nn2Cc2ccc3c(c2)OCO3)n[nH]1
4,40,P,52883275,Cc1nn(CC(=O)Nc2ccn(Cc3ccccc3)n2)c(C)c1-c1ccccc1
4,41,P,16205365,Cc1nn2c(NCCc3ncc[nH]3)cc(-c3ccccc3)nc2c1C
4,42,P,22908375,CCCc1noc(CN(C)C(=O)Nc2nc(-c3ccccc3)ns2)n1
4,43,P,15079512,COc1ccccc1CNC(=O)Nc1nncs1
4,44,P,91401972,O=C(NCCc1ccco1)c1[nH]nc2c1CCCC2
4,45,P,DMSO,
4,46,P,DMSO,
4,47,P,DMSO,
4,48,P,DMSO,
4,1,Q,DMSO,
4,2,Q,DMSO,
4,3,Q,DMSO,
4,4,Q,DMSO,
4,5,Q,94151756,CCCCc1cn(CC2CCCN(C(=O)c3cn4cccnc4n3)C2)nn1
4,6,Q,57068895,Cc1ccc2c(c1)SCC(=O)N2CC(=O)N1CCCC2(CCCO2)CC1
4,7,Q,38283235,O=C1CCC(c2ccccc2)=C1CC(=O)N1CCCC2(CCOC2)C1
4,8,Q,43986842,Cc1ccc2c(c1)SCC(=O)N2Cc1noc(C(=O)N(C)C)n1
4,9,Q,56110653,Cc1nc2c(c(=O)[nH]1)CCN(C(=O)c1cc(-c3ccccc3)no1)C2
4,10,Q,58686495,Cc1ccc(NC(=O)NCCCC2CCOC2)cc1F
4,11,Q,95662747,Cc1cc(C)n2nc(C(=O)N3CCCC(c4nccn4C)C3)cc2n1
4,12,Q,39106981,CCc1nc2c(N3CCCC4(CCOC4)C3)ncnc2o1
4,13,Q,65343891,CN(C)C(=O)c1ccc2c(c1)N(C)C(CC(=O)NCCc1cnccn1)CO2
4,14,Q,52706552,Cc1cccc(C(=O)N2CCC3(CCC(=O)N(CCN(C)C)C3)CC2)c1C
4,15,Q,22538068,Cc1oc(-c2cccc(Oc3ccccc3)c2)nc1Cn1cncn1
4,16,Q,69727607,O=c1cc(-c2cccnc2)nc(-c2ccc(CN3CCC(F)(F)CC3)cc2)[nH]1
4,17,Q,73442258,CC(O)C(=O)N1CCc2c(nc(-c3ccccc3)[nH]c2=O)C1
4,18,Q,89119157,Cc1cc2n(n1)CCCN(c1nc(-c3ccccn3)nc3c1c(C)nn3C)C2
4,19,Q,39867663,O=C1CC(c2nc(-c3cn4ccccc4n3)no2)CN1Cc1ccncc1
4,20,Q,10749425,CCOc1ncccc1CNc1cc(CC)nc2ccnn12
4,21,Q,88852858,CO[C@H]1C[C@@H](O)C12CCN(C(=O)c1ccc(Cl)c(C)c1)CC2
4,22,Q,57104652,CNc1nc2c(c(C(=O)N3CCCC3)n1)CN(C(=O)Cn1nc(C)cc1C)CC2
4,23,Q,27663877,CNC(=O)c1noc(CNc2cc(-c3ccccc3)nc3cc(C)nn23)n1
4,24,Q,29681985,COc1nc2c(cc1CNC(=O)c1cnc(C)s1)C(=O)N(C1CCCC1)C2
4,25,Q,75713548,O=C1CCC2(CCN(C(=O)c3cccn3C3CC3)CC2)CN1CCCO
4,26,Q,66652803,Cc1nc(CNC(=O)C2COc3ccccc3C2)cs1
4,27,Q,52109372,CCc1cc(NCCC(=O)N2CCOCC2)n2nccc2n1
4,28,Q,31729083,Cc1cc2nc(C(C)C)cc(NCc3cnn(C)c3C)n2n1
4,29,Q,72614112,COc1ccc2c(c1)CC(C(=O)N(C)CCSc1ccccc1)CO2
4,30,Q,21216624,Cc1cc(N2CC[C@@H](c3ccc4c(c3)OCO4)[C@H](O)C2)nc(N)n1
4,31,Q,98442694,COc1cc2c(cc1NC(C)=O)C(c1ccc(Oc3ccccc3)nc1)CC(=O)N2
4,32,Q,20769597,Cc1ccc(N2CCN(C(=O)c3cccc(-c4ncc[nH]4)c3)CC2=O)cc1
4,33,Q,16190313,Cc1ncsc1CCNC(=O)Cn1ncc2ccccc21
4,34,Q,21133919,COc1ccccc1-n1cc(C(=O)NCc2ccccc2-n2cncn2)cn1
4,35,Q,57419459,COc1cccc(C2CCCCN2C(=O)c2ccnc3ccccc23)c1
4,36,Q,38929995,CCn1ccnc1C1CCN(S(=O)(=O)c2ccc(SC)cc2)CC1
4,37,Q,22116179,CC(C)c1csc(C(=O)NCc2ccc3c(c2)n(C)c(=O)n3C)n1
4,38,Q,67641509,CN1N=C(C(=O)N2CCc3c(nc(-c4ccncc4)[nH]c3=O)C2)CCC1=O
4,39,Q,32415812,CCN1CC2(CCC1=O)CCN(C(=O)c1nn(C)c(C)c1Cl)CC2
4,40,Q,11185543,Cn1cnc2cc(C(=O)NCc3cccnc3Oc3ccccc3F)cnc21
4,41,Q,56880873,CN(C)C(=O)c1ccc2c(c1)N(C)C(CC(=O)NCC(=O)NC1CC1)CO2
4,42,Q,68084500,Cc1[nH]ccc1C(=O)N1CCCC2(CCC(=O)N(CC3CC3)C2)C1
4,43,Q,21879269,O=C(c1ccc(Cl)c(F)c1)N1CCC2(CCC(=O)N(C3CC3)C2)CC1
4,44,Q,37176596,CN(C)c1nc(CNC(=O)c2csc(-c3cccs3)n2)cs1
4,45,Q,DMSO,
4,46,Q,DMSO,
4,47,Q,DMSO,
4,48,Q,DMSO,
4,1,R,DMSO,
4,2,R,DMSO,
4,3,R,DMSO,
4,4,R,DMSO,
4,5,R,82912931,Cc1cc(C(=O)N2CCCC2c2ccco2)c2ccc(Cl)cc2n1
4,6,R,13083666,Cc1ncc2c(c1CNC(=O)c1ccc3c(c1)OCO3)CCN(C(=O)c1ccc3ccccc3c1)C2
4,7,R,71551574,Cc1cc2c(cc1-c1c(-c3ccccc3)ncn1CCc1nnn[nH]1)OCO2
4,8,R,68908830,COc1ccc(C(=O)NCC2Cc3cc(C)cc(-c4nc5ccccc5s4)c3O2)c(OC)c1OC
4,9,R,57496627,COc1coc(CN2C(=O)COc3cccnc32)cc1=O
4,10,R,77724970,COc1ccccc1C1CN(Cc2cccc3c2OCO3)Cc2ccccc2O1
4,11,R,41747637,CN(C)C(=O)N1CCn2nc(CNC(=O)Cc3ccc4c(c3)OCO4)cc2C1
4,12,R,80893062,Cc1ncc2c(c1CNC(=O)c1cncs1)CCN(C(=O)c1ccc(-c3ccccc3)cc1)C2
4,13,R,73283745,CCCn1ncc(NC(=O)Cn2cc(-c3ncnc4[nH]cnc34)cn2)n1
4,14,R,61265536,CC(C)c1c(C(=O)NCC(C)(C)N2CCOCC2)cnn1-c1nccc(-c2cccs2)n1
4,15,R,83961635,Cc1nc(Cn2nccn2)n(-c2ccc(OC(F)(F)F)cc2)n1
4,16,R,68310424,COc1ccc(F)c(CN2CCOc3ccc(CN4CCC(O)(c5cccnc5)CC4)cc3C2)c1
4,17,R,39774698,Cc1cc(CNC(=O)CC2COc3ccc(C(=O)N(C)C)cc3N2C)on1
4,18,R,36601711,O=C(NC1CC1)c1cc2n(n1)CCN(C(=O)C(c1ccccc1)n1cnnn1)C2
4,19,R,42658953,Cc1cc(CN(C)C(=O)CC2COc3ccc(C(=O)N(C)C)cc3N2C)n[nH]1
4,20,R,30455327,CC(=O)N1CCC(Cn2cc(Cn3c(C)nc4ccccc43)nn2)CC1
4,21,R,71898805,COc1cccc(CN2CCN(c3nccc4ccccc34)CC2=O)c1
4,22,R,82161927,C=CCC(O)(CC=C)C(C)NC(=O)c1ccnc(Cl)c1
4,23,R,27953881,Cn1c(-c2ccccc2Cl)nc2cc(C(=O)N3CCC(C#N)CC3)cnc21
4,24,R,82689379,CN1CCN(Cc2ccc3c(c2)OCCO3)CC1CCO
4,25,R,51265817,O=C1Nc2ccccc2C12CCN(Cc1ccc(-c3nn[nH]n3)cc1)CC2
4,26,R,12233811,Cc1ccc(C(=O)Nc2cc(NC(=O)CS(C)(=O)=O)ccc2C)cc1
4,27,R,32958284,Cc1cc(C(=O)N2CCc3[nH]cnc3C2c2cccnc2)c2c(C)noc2n1
4,28,R,33248565,Cc1ccc(-c2ccc3c(ccn3CC(=O)Nc3cnn(C)n3)c2)c(F)c1
4,29,R,97080295,NCCN1C(=O)CC[C@H]2CN(C(=O)C3(c4ccc(F)cc4)CC3)CC[C@H]21
4,30,R,59479485,CCN(C)C(=O)c1cc(-c2cnc(C(C)C)nc2)nc2c(C)c(C)ccc12
4,31,R,44708016,CN1CCCC2(CCN(C(=O)c3cc(F)ccc3Cl)C2)C1=O
4,32,R,76930324,Cc1cc(NC(=O)Cn2ccnc2)n(C)n1
4,33,R,89094581,COCCCN1C(=O)CC[C@H]2CN(C(=O)c3occc3C)CC[C@H]21
4,34,R,26334296,C=CCN(CC=C)C(=O)CN1C(=O)C(CC(=O)OC)Oc2ccccc21
4,35,R,71369339,CNc1nc(C)cc(N2CC[C@](C)(O)C(C)(C)C2)n1
4,36,R,87990012,O=C(c1cnc2ccccn2c1=O)N1CCN(C2CCCCC2)C(=O)C1
4,37,R,71169163,CSCCCN1C(=O)CC[C@H]2CN(C(=O)c3ccoc3C)CC[C@H]21
4,38,R,31973264,Cc1cc(C)c(-c2cc(C)nc(N(C)C)n2)c(C)c1
4,39,R,38712385,COc1cc(C(=O)N2CCC3(CC2)[C@H](O)C[C@@H]3OC)ccn1
4,40,R,93821625,Cc1nsc(NC(=O)N2CCC(C(O)CC(C)C)CC2)n1
4,41,R,22115549,CC(=O)N1CCc2[nH]nc(-c3ccccc3)c2C1
4,42,R,84405154,COc1cc(OC)nc(-c2cnn(CC(=O)Nc3cnn(C)n3)c2)n1
4,43,R,13348650,NCCCCCNc1nccc(-c2cnn(-c3ccc(F)cc3)c2)n1
4,44,R,44262957,CCCn1cc(-c2ccnc(NC[C@H]3CCCO3)n2)c(C)n1
4,45,R,DMSO,
4,46,R,DMSO,
4,47,R,DMSO,
4,48,R,DMSO,
4,1,S,DMSO,
4,2,S,DMSO,
4,3,S,DMSO,
4,4,S,DMSO,
4,5,S,31626997,COc1ccc(CN2CC[C@@H](NC(=O)c3cccnc3)[C@H](O)C2)cc1Cl
4,6,S,10533291,O=C(CCc1nc(-c2ccccc2)no1)NC1COc2ccccc2C1
4,7,S,43132236,CCCCC1CN(c2ccc(Cl)cc2)C(=O)CN1C(=O)c1cc(C)no1
4,8,S,66243555,Cc1nnc(CNC(=O)c2cnc3ccccc3n2)o1
4,9,S,23149707,CSCc1noc(CNC(=O)C2COc3ccccc3C2)n1
4,10,S,40667094,COC(=O)c1cc2n(n1)CCN(C(=O)c1cnc(C)nc1C)C2
4,11,S,71657810,Cn1nc(-c2ccc3c(c2)OCO3)nc1N1CCOCC1
4,12,S,59932983,Cc1nc(CCn2ccnc2-c2cccc3c2oc2ccccc23)no1
4,13,S,48576447,O=C(Nc1ccccc1)C(=O)N1CCc2c(nc(-c3ccccn3)[nH]c2=O)C1
4,14,S,58443784,N#Cc1cccc(C(=O)N2CCC3(CCC(=O)N(C4CC4)C3)CC2)c1
4,15,S,21715631,Cc1ccc2c(c1)SCC(=O)N2Cc1nc(C)no1
4,16,S,42713495,O=C(c1ccc2cc[nH]c2c1)N1CCCN(c2ccc(F)cc2)CC1
4,17,S,70821968,Cc1cc(Cl)ccc1C(=O)N1CCC(CCN2CCCC2=O)CC1
4,18,S,81064604,COc1cccc(-n2cc(CN(C)C(=O)CSCC3CC3)cn2)c1
4,19,S,71301645,Cc1nc2c(C)cccc2cc1C(=O)N1CCN(c2ccccc2)C(=O)C1
4,20,S,84143016,O=C1CCC2(CCCN(C(=O)c3cc(F)cc(Cl)c3)C2)CN1CC1CC1
4,21,S,56310618,CSc1ccc(CNc2nccc(-c3cccnc3)n2)cc1
4,22,S,16065311,Cc1cc(F)ccc1C(=O)N1CCC2(CCC(=O)N(CC3CC3)C2)CC1
4,23,S,13489428,Cc1nc2ccc(C(=O)NCCSC(F)(F)F)cc2nc1C
4,24,S,51181276,O=C(NCC1CCCCC1)C1CN(Cc2cc3ccccc3o2)CCO1
4,25,S,84628197,COc1ccc(F)c(F)c1C(=O)N1CCC2(CCC(=O)N(C)C2)CC1
4,26,S,72846786,CCc1cc(N2CCC(c3nnc(Cn4cncn4)n3C)CC2)nc(C)n1
4,27,S,75793485,Cc1cc(C(=O)N2CCc3[nH]c(-c4ccc(Cl)cc4)nc3C2)on1
4,28,S,51042645,COc1nc2c(cc1CNC(=O)C1CCC1)C(=O)N(CCc1ccccn1)C2
4,29,S,74384464,Cc1cc(C)c2c(NC3CC(C)(C)NC(C)(C)C3)ncnc2n1
4,30,S,41219095,COc1cccc(OCc2cc(C(=O)NCc3cccnc3N)no2)c1
4,31,S,85802633,Fc1ccc(-c2csc(CNc3nccc(-c4ccccn4)n3)n2)cc1
4,32,S,23508611,Cc1ccc(F)cc1C(=O)N1CCC2(CCC(=O)N(Cc3ccncc3)C2)CC1
4,33,S,74341390,CCc1nnc(CNc2cc(-c3ccccc3)nc3cc(C)nn23)o1
4,34,S,62419560,CN(C)Cc1ccc(C2CCCCN2C(=O)c2cnn3ccccc23)cc1
4,35,S,73571288,Cc1nc2c(s1)CCCC2NC(=O)Nc1cc(C(C)(C)C)nn1C
4,36,S,18930555,O=C(c1ccc2c(c1)OCCO2)N1CCC1c1cccs1
4,37,S,94334547,Cc1cccc2c(C(=O)N(Cc3nccn3C)C(C)C)cc(-c3cncnc3)nc12
4,38,S,15007568,CN(Cc1nc(-c2cccnc2)no1)C(=O)c1ccc(Cn2cccn2)o1
4,39,S,95947290,O=C1CCC2(CCCN(C(=O)c3ccc(F)c(F)c3)C2)CN1CCCO
4,40,S,43871154,Cc1nc2cc(C(=O)N3CCNC(=O)C3)ccc2s1
4,41,S,97316539,CC1(C)CN(C(=O)CC2=C(c3ccccc3)CCC2=O)CC1(C)O
4,42,S,62808646,COc1ccc(C(=O)N2CCC3(CC2)[C@H](O)C[C@]3(C)OC)cc1F
4,43,S,89735777,CCc1cc(NCc2cncn2CC)n2nccc2n1
4,44,S,95693357,CC(=O)c1[nH]c(C)c(C(=O)N2CCC(Cc3ccccc3F)CC2)c1C
4,45,S,DMSO,
4,46,S,DMSO,
4,47,S,DMSO,
4,48,S,DMSO,
4,1,T,DMSO,
4,2,T,DMSO,
4,3,T,DMSO,
4,4,T,DMSO,
4,5,T,36413672,Nc1ccc(-c2cc(N)nc(N3CCOCC3)n2)cn1
4,6,T,44298011,Cc1ncc2c(c1CNC(=O)c1ccc3c(c1)OCO3)CCN(C(=O)c1coc3c1C(=O)CCC3)C2
4,7,T,51431576,Cc1oc(=O)n(Cc2cc(=O)n3ccsc3n2)c1C
4,8,T,13628928,COc1ccccc1C(=O)N[C@@H]1c2ccccc2C2(CCN(C(=O)c3ccnn3C)CC2)[C@H]1OC
4,9,T,60701114,Cc1ccc(C(=O)N2CCC(c3ccnc(N)n3)CC2)s1
4,10,T,86773913,COc1ccccc1C1CN(Cc2cccc(C)n2)Cc2ccccc2O1
4,11,T,21492012,Cn1cc(C(=O)N2CCCC(C)(Cc3ccc4c(c3)OCO4)C2)c(=O)[nH]c1=O
4,12,T,37165162,OC1(c2cccnc2)CCN(Cc2ccc3c(c2)CN(Cc2cccc(C(F)(F)F)c2)CCO3)CC1
4,13,T,73029169,CCCCn1ccnc1C1CCCN(C(=O)NC2CCCC2)C1
4,14,T,34428858,CCS(=O)(=O)Nc1cc(C(=O)N2CCCN(C=O)CC2)c2c(c1)nc(-c1ccccc1)n2C
4,15,T,56678674,COc1ccc(-c2nccn2Cc2c(C)noc2C)c2ccccc12
4,16,T,42619296,COc1ccc(OC)c(-c2cc(Cl)c3c(c2)CC(CNC(=O)c2cccnc2SC)O3)c1
4,17,T,16925995,CN(C)C(=O)c1ccc2c(c1)N(C)C(CC(=O)NCc1cc(O)ncn1)CO2
4,18,T,60233283,Cc1ccc(CNC(=O)Nc2nnc(C(C)(C)C)s2)cc1C
4,19,T,66954131,COc1ccc2c(c1)CC(C(=O)NCc1cn3cc(C)ccc3n1)CO2
4,20,T,33796730,COc1cccc(-c2nc3c([nH]2)CCN(C(=O)c2nc(C)c[nH]2)C3)c1
4,21,T,54804115,Cc1oc(-c2ccccc2Cl)cc1C(=O)NCCc1ccc(O)cc1
4,22,T,93180422,CN(Cc1cnccn1)C(=O)c1ccc(CSc2ncccn2)o1
4,23,T,65574215,CC(=O)N1CCN(C(=O)c2cnc3c(c2)nc(-c2ccccc2Cl)n3C)CC1
4,24,T,16772166,Cn1cc(C(=O)N2CCc3[nH]c(-c4ccc(F)cc4F)nc3C2)cn1
4,25,T,82302021,Cc1ncsc1Cn1c(=O)c(C)nc2ccccc21
4,26,T,54630814,O=C(c1ccc(Cl)cn1)N1CCc2c(nc(-c3cccnc3)[nH]c2=O)C1
4,27,T,69487020,CC(C)(C)c1nnc(NC(=O)NCc2ccncc2)s1
4,28,T,70995696,Cc1nc(NC(=O)NCc2nccn2C)nn1C
4,29,T,87508497,Cc1ccc(F)c(S(=O)(=O)N2C[C@H](C3CC3)[C@@H](N)C2)c1
4,30,T,22344292,CCC(C)(C)c1nnc(NC(=O)NCc2ccc(F)c(F)c2)s1
4,31,T,79642909,O=C(N1CCC2(CCNCC2CO)CC1)C1(c2ccccc2)CC1
4,32,T,58773905,Cc1nsc(NC(=O)NCc2ccccc2-n2ccnc2C)n1
4,33,T,99776002,C[C@@H]1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)C[C@]1(C)O
4,34,T,71857963,CCc1ncc(-c2cc(C(=O)N(C)Cc3ccccc3)c3ccccc3n2)cn1
4,35,T,98343182,CSCCCN1C(=O)CC[C@H]2CN(C(=O)C3(N)CCC3)CC[C@H]21
4,36,T,83559791,CCN1CCN(C(=O)Nc2nc(-c3ccccc3)ns2)C(C)C1=O
4,37,T,93892845,O=C(O)C1CC2(CCN(C(=O)c3c(F)cccc3Cl)CC2)CN1
4,38,T,21921223,CCc1ccc(CNC(=O)Nc2nc(C)n(C(C)C)n2)nc1
4,39,T,10329369,Cc1ccc(C(=O)N2CCN(C)C3(CCC(=O)N(C)CC3)C2)c(F)c1
4,40,T,78701655,Cc1nsc(NC(=O)N2CCC(C(O)c3cccs3)CC2)n1
4,41,T,83263101,CCc1ncc(-c2cc(C(=O)N3CCCCC3C)c3ccc(C)cc3n2)cn1
4,42,T,30992505,COc1cccc(OC)c1-c1nc2c([nH]1)c(C)nn2-c1ccccc1
4,43,T,51335116,CCN(CC)Cc1cn(C2CCN(C3CCCCCC3)CC2)nn1
4,44,T,65075954,CCCC(C)N(CC)C(=O)c1cc(-c2cnc(C)nc2)nc2c(C)cccc12
4,45,T,DMSO,
4,46,T,DMSO,
4,47,T,DMSO,
4,48,T,DMSO,
4,1,U,DMSO,
4,2,U,DMSO,
4,3,U,DMSO,
4,4,U,DMSO,
4,5,U,44326192,Cc1cc(=O)[nH]c(C)c1C(=O)N1CCCC(C)(Cc2ccc3c(c2)OCO3)C1
4,6,U,23017340,CCN1Cc2nc(OC)c(CNC(=O)c3nn(C)c4ccccc34)cc2C1=O
4,7,U,95250836,Cc1ncsc1CCC(=O)NCc1noc(-c2ccc3c(c2)OCO3)n1
4,8,U,85203308,CC(c1ccccc1)n1nccc1NC(=O)NCc1nnc2n1CCCCC2
4,9,U,39473276,NCCC(=O)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(C1CC1)C2
4,10,U,92803130,CNC(=O)CNC(=O)CC1COc2ccc(C(=O)N(C)C)cc2N1C
4,11,U,43900228,CN(Cc1ccccn1)C(=O)c1cc(COc2cccc3cnccc23)on1
4,12,U,57697613,Cc1ncsc1CN(Cc1ccccc1)C(=O)c1ccc2nccnc2c1
4,13,U,90244682,CN(C)c1nc(N)cc(-c2ccccc2C(N)=O)n1
4,14,U,90537345,CCc1ccccc1-c1cc(-c2nc(C)no2)ccn1
4,15,U,90222998,Cc1ncc(C(=O)NCc2ccccc2OCc2ccccc2)cn1
4,16,U,83725636,CCN(C(=O)c1cc(C)nc2cc(F)ccc12)C1CCOC(C)(C)C1
4,17,U,32856312,CSc1ncccc1C(=O)N1Cc2nc(C)n(C)c(=O)c2C1
4,18,U,43437524,Cc1nc(NCc2ccc(-c3noc(C)n3)cc2)c2cccnc2n1
4,19,U,13491895,COCc1noc(CNc2cc(-c3ccccc3F)nc3ccnn23)n1
4,20,U,37645499,CCCCC1CN(c2cccc(-c3ccccc3)c2)C(=O)CN1C(=O)C(C)=O
4,21,U,77166549,O=C(NC[C@H]1CCc2ccccc2O1)c1ccc2cccc(F)c2n1
4,22,U,48620432,Cc1c(O)cccc1C(=O)N1CCC2(CCC(=O)N(C3CC3)C2)CC1
4,23,U,29920141,CN(CCn1ccc2ccccc21)C(=O)c1cccc(-n2cccn2)c1
4,24,U,55360185,O=C1CN(c2ccc(C(=O)NCc3ccccc3-n3cncn3)cc2)C(=O)N1
4,25,U,45946549,Cc1noc(C)c1C(=O)N1CCN(c2ccccc2)C(=O)C1
4,26,U,76052867,COc1cccc(CN2CC3(CCN(c4ncnc5[nH]cnc45)CC3)CC2=O)c1
4,27,U,41042987,CN(C)C(=O)c1noc2c1CN(C(=O)c1cc(=O)[nH]c3ccccc13)CC2
4,28,U,56461094,CCOc1ccc(C(=O)N2CCCC(c3nccn3C)C2)cc1OCC
4,29,U,99808280,CCOC(=O)N1CCN(c2nccc(-c3cccnc3)n2)CC1
4,30,U,44920704,CCN(CC)C1CCN(C(=O)c2cnc3ccccn3c2=O)C1
4,31,U,64242465,COC(=O)c1cc(OCC2CCC2)cc(C(=O)N2CCCOC(C)C2)c1
4,32,U,73765676,COc1ccc(F)c(-c2nc(Cn3cnc(C)n3)c(C)o2)c1
4,33,U,65464498,COc1ccc2c(c1)OCC(CNC(=O)c1cc3ncccn3n1)C2
4,34,U,69060017,CCC(CC)CN1CC2(CCN(Cc3nccn3C)CC2)OC1=O
4,35,U,99177034,O=C(c1cc2c(s1)CCCCC2)N1CCCC2(CCOC2)C1
4,36,U,81564259,Cc1nc(CNc2cc(-c3ccccc3)nc3ccnn23)cs1
4,37,U,29993632,COc1ccc2c(c1)OCC(CNC(=O)CN1CCCCCC1=O)C2
4,38,U,52419386,CCNc1ncc(C(=O)N[C@H](c2ccccc2)C(F)(F)F)cn1
4,39,U,84197471,Cc1noc(C)c1CNc1cc(-c2ccc(F)cc2)nc2ccnn12
4,40,U,50906392,O=C(CCn1cnnn1)N1CCc2[nH]nc(-c3ccc4c(c3)OCO4)c2C1
4,41,U,61013450,COc1ccc(C(=O)N2CCN(C(=O)c3ccc4nonc4c3)CC2)cc1
4,42,U,18715268,Cc1nc(N2CCC(NCCc3c[nH]cn3)CC2)c2ccsc2n1
4,43,U,91654539,CC(C)CC(O)C1CCN(C(=O)c2ccccc2OC(F)F)CC1
4,44,U,63107670,CCCCn1ccnc1C1CCCN(C(=O)Nc2ccc(SC)cc2)C1
4,45,U,DMSO,
4,46,U,DMSO,
4,47,U,DMSO,
4,48,U,DMSO,
4,1,V,DMSO,
4,2,V,DMSO,
4,3,V,DMSO,
4,4,V,DMSO,
4,5,V,89666269,CCN(C)c1ccnc(-c2cc(C)ccc2OC)n1
4,6,V,81002026,Cc1cccc(CNC(=O)c2cnn(-c3nccc(-c4cccs4)n3)c2C(C)C)n1
4,7,V,84273001,O=C(O)c1cccc(C2CCCN(C(=O)c3ccc4c(c3)OCCO4)C2)c1
4,8,V,67762964,Cc1oc(-c2ccccc2NC(=O)C2CCCO2)nc1CNC(=O)c1[nH]c2c(C)ccc(C)c2c1C
4,9,V,12353507,COc1cc2nc(-c3ccc(CCC(=O)O)cc3)nc(N)c2cc1OC
4,10,V,70391786,CCC1CN(CCNC(=O)/C=C/c2nc3ccccc3s2)Cc2cc(OC)ccc2O1
4,11,V,57996560,Cn1ncc(Cl)c1C(=O)N1CCC2(CCC(=O)N(Cc3ccncc3)C2)CC1
4,12,V,40525548,OC1(c2cccnc2)CCN(Cc2ccc3c(c2)CN(Cc2cc(F)ccc2F)CCO3)CC1
